"dispnum3","dispnum4","stabb","ccode","stday","stmon","styear","endday","endmon","endyear","sidea","revstate","revtype1","revtype2","fatality","fatalpre","hiact","hostlev","orig","version"
4331,-9,"VTM",816,16,4,1994,28,4,1994,0,1,1,0,0,0,0,1,1,"4.01"
4331,-9,"TAW",713,16,4,1994,28,4,1994,1,0,0,0,0,0,7,3,1,"4.01"
4332,-9,"YUG",345,17,2,1994,20,2,1994,0,0,0,0,0,0,0,1,1,"4.01"
4332,-9,"HUN",310,17,2,1994,20,2,1994,1,0,0,0,0,0,8,3,1,"4.01"
4333,-9,"BOS",346,-9,1,1994,-9,1,1994,0,0,0,0,0,0,0,1,1,"4.01"
4333,-9,"YUG",345,-9,1,1994,-9,1,1994,1,1,1,0,0,0,7,3,1,"4.01"
4334,-9,"RUS",365,11,6,1999,11,6,1999,0,0,0,0,0,0,0,1,1,"4.01"
4334,-9,"UKG",200,11,6,1999,11,6,1999,1,1,2,0,0,0,8,3,1,"4.01"
4335,-9,"RUS",365,24,6,1999,24,6,1999,1,0,0,0,0,0,7,3,1,"4.01"
4335,-9,"NOR",385,24,6,1999,24,6,1999,0,0,0,0,0,0,7,3,1,"4.01"
4337,-9,"TUR",640,20,5,1997,-9,5,1997,0,0,0,0,0,0,0,1,1,"4.01"
4337,-9,"IRN",630,20,5,1997,-9,5,1997,1,1,2,0,0,0,11,3,1,"4.01"
4338,-9,"AZE",373,19,3,1999,19,4,1999,1,1,2,0,0,0,15,4,1,"4.01"
4338,-9,"RUS",365,19,3,1999,19,4,1999,0,0,0,0,0,0,0,1,1,"4.01"
4339,-9,"ANG",540,19,8,1998,3,6,2001,1,0,0,0,-9,-9,20,5,0,"4.01"
4339,-9,"CHA",483,29,9,1998,30,4,1999,1,0,0,0,-9,-9,21,5,0,"4.01"
4339,-9,"DRC",490,2,8,1998,3,6,2001,1,0,0,0,-9,-9,20,5,1,"4.01"
4339,-9,"NAM",565,2,8,1998,3,6,2001,1,0,0,0,-9,-9,20,5,0,"4.01"
4339,-9,"RWA",517,2,8,1998,3,6,2001,0,1,2,3,-9,-9,21,5,1,"4.01"
4339,-9,"UGA",500,2,8,1998,3,6,2001,0,1,2,3,-9,-9,21,5,0,"4.01"
4339,-9,"ZIM",552,21,8,1998,3,6,2001,1,0,0,0,-9,-9,20,5,0,"4.01"
4340,-9,"CRO",344,24,1,1993,20,2,1993,0,0,0,0,0,0,16,4,1,"4.01"
4340,-9,"YUG",345,24,1,1993,20,2,1993,1,1,1,2,1,1,12,3,1,"4.01"
4341,-9,"BOS",346,5,6,1993,1,3,1994,0,0,0,0,4,-9,17,4,1,"4.01"
4341,-9,"CRO",344,5,6,1993,1,3,1994,1,1,1,2,3,-9,17,4,1,"4.01"
4342,-9,"BEL",211,8,4,1999,19,4,1999,0,0,0,0,0,0,0,1,1,"4.01"
4342,-9,"CAN",20,8,4,1999,19,4,1999,0,0,0,0,0,0,0,1,1,"4.01"
4342,-9,"DEN",390,8,4,1999,19,4,1999,0,0,0,0,0,0,0,1,1,"4.01"
4342,-9,"FRN",220,8,4,1999,19,4,1999,0,0,0,0,0,0,0,1,1,"4.01"
4342,-9,"GMY",255,8,4,1999,19,4,1999,0,0,0,0,0,0,0,1,1,"4.01"
4342,-9,"ITA",325,8,4,1999,19,4,1999,0,0,0,0,0,0,0,1,1,"4.01"
4342,-9,"NOR",385,8,4,1999,19,4,1999,0,0,0,0,0,0,0,1,1,"4.01"
4342,-9,"NTH",210,8,4,1999,19,4,1999,0,0,0,0,0,0,0,1,1,"4.01"
4342,-9,"POR",235,8,4,1999,19,4,1999,0,0,0,0,0,0,0,1,1,"4.01"
4342,-9,"RUS",365,8,4,1999,19,4,1999,1,1,2,0,0,0,8,3,1,"4.01"
4342,-9,"SPN",230,8,4,1999,19,4,1999,0,0,0,0,0,0,0,1,1,"4.01"
4342,-9,"TUR",640,8,4,1999,19,4,1999,0,0,0,0,0,0,0,1,1,"4.01"
4342,-9,"UKG",200,8,4,1999,19,4,1999,0,0,0,0,0,0,0,1,1,"4.01"
4342,-9,"USA",2,8,4,1999,19,4,1999,0,0,0,0,0,0,0,1,1,"4.01"
4343,-9,"ARG",160,24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"4.01"
4343,-9,"AUS",305,24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"4.01"
4343,-9,"AZE",373,24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"4.01"
4343,-9,"BEL",211,24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"4.01"
4343,-9,"BUL",355,24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"4.01"
4343,-9,"CAN",20,24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"4.01"
4343,-9,"CZR",316,24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"4.01"
4343,-9,"DEN",390,24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"4.01"
4343,-9,"EST",366,24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"4.01"
4343,-9,"FIN",375,24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"4.01"
4343,-9,"FRN",220,24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"4.01"
4343,-9,"GMY",255,24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"4.01"
4343,-9,"GRC",350,24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"4.01"
4343,-9,"GRG",372,24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"4.01"
4343,-9,"HUN",310,24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"4.01"
4343,-9,"ICE",395,24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"4.01"
4343,-9,"IRE",205,24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"4.01"
4343,-9,"ITA",325,24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"4.01"
4343,-9,"JOR",663,24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"4.01"
4343,-9,"LIT",368,24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"4.01"
4343,-9,"LUX",212,24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"4.01"
4343,-9,"MOR",600,24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"4.01"
4343,-9,"NOR",385,24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"4.01"
4343,-9,"NTH",210,24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"4.01"
4343,-9,"POL",290,24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"4.01"
4343,-9,"POR",235,24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"4.01"
4343,-9,"RUS",365,24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"4.01"
4343,-9,"SLO",317,24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"4.01"
4343,-9,"SLV",349,24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"4.01"
4343,-9,"SPN",230,24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"4.01"
4343,-9,"SWD",380,24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"4.01"
4343,-9,"SWZ",225,24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"4.01"
4343,-9,"TUR",640,24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"4.01"
4343,-9,"UAE",696,24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"4.01"
4343,-9,"UKG",200,24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"4.01"
4343,-9,"UKR",369,24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"4.01"
4343,-9,"USA",2,24,11,2000,28,11,2000,0,0,0,0,0,0,0,1,1,"4.01"
4343,-9,"YUG",345,24,11,2000,28,11,2000,1,1,2,0,0,0,7,3,1,"4.01"
4344,-9,"TUR",640,15,4,1999,-9,4,1999,0,0,0,0,0,0,7,3,0,"4.01"
4344,-9,"RUS",365,15,4,1999,-9,4,1999,1,1,2,0,0,0,11,3,1,"4.01"
4345,10201,"ETH",530,6,1,2002,26,12,2002,1,1,3,0,-9,-9,16,4,1,"4.01"
4345,10201,"SOM",520,6,1,2002,26,12,2002,0,0,0,0,-9,-9,0,4,1,"4.01"
4346,10202,"ETH",530,23,1,2002,4,2,2002,1,0,0,0,0,0,14,4,1,"4.01"
4346,10202,"KEN",501,23,1,2002,4,2,2002,0,0,0,0,0,0,0,1,1,"4.01"
4347,10203,"RWA",517,25,1,2002,31,7,2002,1,1,2,4,-9,-9,16,4,1,"4.01"
4347,10203,"DRC",490,25,1,2002,31,7,2002,0,0,0,0,-9,-9,0,1,1,"4.01"
4348,10204,"SIE",451,27,1,2002,3,6,2002,1,1,2,0,0,0,15,4,1,"4.01"
4348,10204,"LBR",450,27,1,2002,3,6,2002,0,0,0,0,0,0,12,3,1,"4.01"
4349,10205,"SUD",625,19,3,2002,18,10,2002,1,1,2,0,-9,-9,17,4,1,"4.01"
4349,10205,"ERI",531,19,3,2002,18,10,2002,0,1,3,0,-9,-9,17,4,1,"4.01"
4350,10206,"UGA",500,1,7,2002,1,7,2002,1,0,0,0,1,1,16,4,1,"4.01"
4350,10206,"KEN",501,1,7,2002,1,7,2002,0,0,0,0,0,0,0,1,1,"4.01"
4351,10207,"SEN",433,7,7,2002,7,7,2002,1,0,0,0,0,0,8,3,1,"4.01"
4351,10207,"GAM",420,7,7,2002,7,7,2002,0,0,0,0,0,0,0,1,1,"4.01"
4352,10208,"MOR",600,11,7,2002,18,7,2002,1,1,1,0,0,0,14,4,1,"4.01"
4352,10208,"SPN",230,11,7,2002,18,7,2002,0,0,0,0,0,0,7,3,1,"4.01"
4353,10209,"TAZ",510,25,7,2002,25,7,2002,1,0,0,0,0,0,11,3,1,"4.01"
4353,10209,"BUI",516,25,7,2002,25,7,2002,0,0,0,0,0,0,0,1,1,"4.01"
4354,10210,"UKG",200,26,8,2002,26,8,2002,1,1,2,0,0,0,1,2,1,"4.01"
4354,10210,"ZIM",552,26,8,2002,26,8,2002,0,0,0,0,0,0,0,1,1,"4.01"
4355,10211,"ETH",530,2,9,2002,5,9,2002,1,0,0,0,0,0,15,4,1,"4.01"
4355,10211,"ERI",531,2,9,2002,5,9,2002,0,0,0,0,0,0,0,1,1,"4.01"
4356,10212,"RWA",517,4,9,2002,30,9,2003,1,1,2,0,0,0,14,4,1,"4.01"
4356,10212,"DRC",490,4,9,2002,30,9,2003,0,0,0,0,0,0,0,1,1,"4.01"
4356,10212,"UGA",500,11,3,2003,11,3,2003,0,1,2,0,0,0,1,2,1,"4.01"
4357,10213,"ANG",540,30,10,2002,30,10,2002,1,0,0,0,0,0,16,4,1,"4.01"
4357,10213,"DRC",490,30,10,2002,30,10,2002,0,0,0,0,0,0,0,1,1,"4.01"
4358,10214,"LBR",450,2,12,2002,22,1,2003,1,1,2,0,0,0,16,4,1,"4.01"
4358,10214,"CDI",437,2,12,2002,22,1,2003,0,0,0,0,0,0,0,1,1,"4.01"
4359,10215,"LIB",620,12,12,2002,12,6,2003,1,1,3,0,0,0,14,4,1,"4.01"
4359,10215,"DRC",490,12,12,2002,12,6,2003,0,0,0,0,0,0,0,1,1,"4.01"
4360,10301,"SUD",625,24,7,2003,29,7,2003,1,0,0,0,0,0,15,4,1,"4.01"
4360,10301,"RUS",365,24,7,2003,29,7,2003,0,0,0,0,0,0,0,1,1,"4.01"
4361,10302,"ALG",615,4,10,2003,4,10,2003,1,0,0,0,0,0,12,3,1,"4.01"
4361,10302,"MLI",432,4,10,2003,4,10,2003,0,0,0,0,0,0,0,1,1,"4.01"
4362,10303,"ETH",530,1,11,2003,27,11,2003,1,1,1,0,0,0,17,4,1,"4.01"
4362,10303,"ERI",531,1,11,2003,27,11,2003,0,0,0,0,1,1,17,4,1,"4.01"
4363,10304,"ETH",530,1,11,2003,1,11,2003,1,0,0,0,0,0,16,4,1,"4.01"
4363,10304,"KEN",501,1,11,2003,1,11,2003,0,0,0,0,0,0,0,1,1,"4.01"
4364,10305,"MLI",432,26,12,2003,26,12,2003,1,0,0,0,0,0,8,3,1,"4.01"
4364,10305,"MAA",435,26,12,2003,26,12,2003,0,0,0,0,0,0,0,1,1,"4.01"
4365,10401,"RWA",517,21,4,2004,21,4,2004,1,0,0,0,0,0,11,3,1,"4.01"
4365,10401,"BUI",516,21,4,2004,21,4,2004,0,0,0,0,0,0,0,1,1,"4.01"
4366,10402,"RWA",517,24,4,2004,17,12,2004,1,1,2,0,0,0,14,4,1,"4.01"
4366,10402,"DRC",490,24,4,2004,17,12,2004,0,1,2,0,0,0,16,4,1,"4.01"
4366,10402,"BUI",516,13,8,2004,13,8,2004,1,1,2,0,0,0,3,2,0,"4.01"
4367,10403,"SUD",625,29,4,2004,30,1,2005,1,0,0,0,0,0,17,4,1,"4.01"
4367,10403,"CHA",483,29,4,2004,30,1,2005,0,1,2,0,1,1,17,4,1,"4.01"
4367,10403,"FRN",220,30,7,2004,30,1,2005,0,1,2,0,0,0,7,3,0,"4.01"
4368,10404,"ZAM",551,3,6,2004,3,6,2004,1,0,0,0,0,0,8,3,1,"4.01"
4368,10404,"DRC",490,3,6,2004,3,6,2004,0,0,0,0,0,0,0,1,1,"4.01"
4369,10405,"KEN",501,14,7,2004,14,7,2004,1,1,2,0,0,0,11,3,1,"4.01"
4369,10405,"ETH",530,14,7,2004,14,7,2004,0,0,0,0,0,0,0,1,1,"4.01"
4370,10406,"ERI",531,30,10,2004,30,4,2005,1,1,2,0,0,0,14,4,1,"4.01"
4370,10406,"SUD",625,30,10,2004,30,4,2005,0,0,0,0,0,0,0,1,1,"4.01"
4371,10407,"CDI",437,6,11,2004,6,5,2005,1,1,2,0,0,0,17,4,1,"4.01"
4371,10407,"FRN",220,6,11,2004,6,5,2005,0,1,2,0,1,9,17,4,1,"4.01"
4371,10407,"USA",2,6,11,2004,6,11,2004,0,0,0,0,0,0,0,1,1,"4.01"
4372,10408,"UGA",500,2,12,2004,4,12,2004,1,1,2,0,1,-9,17,4,1,"4.01"
4372,10408,"RWA",517,2,12,2004,4,12,2004,0,0,0,0,1,-9,17,4,1,"4.01"
4373,10501,"KEN",501,4,1,2005,17,3,2005,1,0,0,0,0,0,11,3,1,"4.01"
4373,10501,"SOM",520,4,1,2005,17,3,2005,0,0,0,0,0,0,0,1,1,"4.01"
4374,10502,"ETH",530,18,1,2005,7,3,2005,1,0,0,0,0,0,16,4,1,"4.01"
4374,10502,"KEN",501,18,1,2005,7,3,2005,0,1,2,0,0,0,11,3,1,"4.01"
4375,10503,"ETH",530,17,2,2005,24,3,2005,1,1,1,0,0,0,11,3,1,"4.01"
4375,10503,"ERI",531,17,2,2005,24,3,2005,0,1,1,0,0,0,8,3,1,"4.01"
4376,10504,"ETH",530,13,3,2005,13,3,2005,1,0,0,0,0,0,11,3,1,"4.01"
4376,10504,"SOM",520,13,3,2005,13,3,2005,0,0,0,0,0,0,0,1,1,"4.01"
4377,10505,"ANG",540,23,3,2005,23,3,2005,1,0,0,0,0,0,11,3,1,"4.01"
4377,10505,"DRC",490,23,3,2005,23,3,2005,0,0,0,0,0,0,0,1,1,"4.01"
4378,10506,"TOG",461,26,4,2005,26,4,2005,1,0,0,0,0,0,16,4,1,"4.01"
4378,10506,"GHA",452,26,4,2005,26,4,2005,0,0,0,0,0,0,0,1,1,"4.01"
4379,10507,"ERI",531,17,6,2005,17,6,2005,1,0,0,0,0,0,16,4,1,"4.01"
4379,10507,"YEM",679,17,6,2005,17,6,2005,0,0,0,0,0,0,0,1,1,"4.01"
4380,10508,"CAO",471,18,6,2005,18,6,2005,1,1,1,0,0,0,16,4,1,"4.01"
4380,10508,"NIG",475,18,6,2005,18,6,2005,0,0,0,0,1,1,0,1,1,"4.01"
4381,10509,"UGA",500,29,9,2005,29,9,2005,1,1,2,0,0,0,4,2,1,"4.01"
4381,10509,"DRC",490,29,9,2005,29,9,2005,0,0,0,0,0,0,0,1,1,"4.01"
4382,10510,"FRN",220,18,10,2005,18,10,2005,1,0,0,0,0,0,7,3,1,"4.01"
4382,10510,"CDI",437,18,10,2005,18,10,2005,0,0,0,0,0,0,0,1,1,"4.01"
4383,10511,"ETH",530,25,10,2005,25,10,2005,1,1,1,0,0,0,11,3,1,"4.01"
4383,10511,"ERI",531,25,10,2005,25,10,2005,0,0,0,0,0,0,11,3,1,"4.01"
4384,10512,"CHA",483,5,11,2005,17,8,2006,1,1,2,0,0,0,17,4,1,"4.01"
4384,10512,"SUD",625,5,11,2005,17,8,2006,0,0,0,0,0,0,17,4,1,"4.01"
4385,10601,"ETH",530,24,4,2006,27,4,2006,1,1,2,0,1,-9,17,4,1,"4.01"
4385,10601,"KEN",501,24,4,2006,27,4,2006,0,0,0,0,0,0,17,4,1,"4.01"
4386,10602,"UGA",500,28,4,2006,28,4,2006,1,1,2,0,1,1,17,4,1,"4.01"
4386,10602,"DRC",490,28,4,2006,28,4,2006,0,1,2,0,0,0,17,4,1,"4.01"
4387,10603,"ETH",530,18,6,2006,21,1,2007,1,1,3,0,0,0,14,4,1,"4.01"
4387,10603,"SOM",520,18,6,2006,21,1,2007,0,0,0,0,0,0,0,1,1,"4.01"
4388,10604,"RWA",517,17,8,2006,17,8,2006,1,0,0,0,0,0,12,3,1,"4.01"
4388,10604,"BUI",516,17,8,2006,17,8,2006,0,0,0,0,0,0,0,1,1,"4.01"
4389,10605,"ERI",531,16,10,2006,16,10,2006,1,0,0,0,0,0,11,3,1,"4.01"
4389,10605,"ETH",530,16,10,2006,16,10,2006,0,1,1,0,0,0,0,1,1,"4.01"
4390,10606,"CHA",483,18,10,2006,9,4,2007,1,1,2,0,1,-9,17,4,1,"4.01"
4390,10606,"SUD",625,18,10,2006,9,4,2007,0,1,2,0,1,-9,17,4,1,"4.01"
4391,10607,"KEN",501,10,11,2006,10,11,2006,1,0,0,0,0,0,11,3,1,"4.01"
4391,10607,"SOM",520,10,11,2006,10,11,2006,0,0,0,0,0,0,0,1,1,"4.01"
4392,10701,"UGA",500,28,7,2007,19,12,2007,1,1,1,2,1,1,17,4,1,"4.01"
4392,10701,"DRC",490,28,7,2007,19,12,2007,0,1,1,2,1,2,17,4,1,"4.01"
4393,10702,"DRC",490,10,9,2007,13,3,2008,1,0,0,0,0,0,16,4,1,"4.01"
4393,10702,"BUI",516,10,9,2007,13,3,2008,0,1,2,0,0,0,15,4,1,"4.01"
4394,10703,"ETH",530,26,12,2007,26,12,2007,1,1,1,0,0,0,17,4,1,"4.01"
4394,10703,"ERI",531,26,12,2007,26,12,2007,0,0,0,0,0,0,17,4,1,"4.01"
4395,10704,"CHA",483,28,12,2007,13,7,2008,1,1,2,0,0,0,17,4,1,"4.01"
4395,10704,"SUD",625,28,12,2007,13,7,2008,0,1,2,0,0,0,17,4,1,"4.01"
4396,10801,"ETH",530,12,2,2008,12,2,2008,0,0,0,0,0,0,17,4,1,"4.01"
4396,10801,"SOM",520,12,2,2008,12,2,2008,1,1,2,0,1,1,17,4,1,"4.01"
4397,10802,"USA",2,2,3,2008,2,3,2008,1,1,2,0,0,0,16,4,1,"4.01"
4397,10802,"SOM",520,2,3,2008,2,3,2008,0,0,0,0,0,0,0,1,1,"4.01"
4398,10803,"ERI",531,18,4,2008,18,10,2008,1,0,0,0,1,-9,17,4,1,"4.01"
4398,10803,"DJI",522,18,4,2008,18,10,2008,0,0,0,0,1,2,17,4,1,"4.01"
4399,10804,"SUD",625,9,5,2008,8,7,2008,1,0,0,0,0,0,16,4,1,"4.01"
4399,10804,"ETH",530,9,5,2008,8,7,2008,0,0,0,0,0,0,16,4,1,"4.01"
4400,10805,"KEN",501,11,11,2008,11,11,2008,1,0,0,0,0,0,11,3,1,"4.01"
4400,10805,"SOM",520,11,11,2008,11,11,2008,0,0,0,0,0,0,0,1,1,"4.01"
4401,10806,"ETH",530,5,12,2008,20,9,2010,1,1,2,3,0,0,16,4,1,"4.01"
4401,10806,"SOM",520,5,12,2008,20,9,2010,0,0,0,0,0,0,0,1,1,"4.01"
4402,10901,"ANG",540,27,2,2009,27,8,2009,1,0,0,0,0,0,14,4,1,"4.01"
4402,10901,"DRC",490,27,2,2009,27,8,2009,0,0,0,0,0,0,0,1,1,"4.01"
4403,10902,"CHA",483,15,5,2009,15,7,2009,1,1,3,0,1,-9,16,4,1,"4.01"
4403,10902,"SUD",625,15,5,2009,15,7,2009,0,0,0,0,0,0,0,1,1,"4.01"
4404,10903,"KEN",501,20,6,2009,13,9,2009,1,0,0,0,0,0,11,3,1,"4.01"
4404,10903,"SOM",520,20,6,2009,13,9,2009,0,0,0,0,0,0,0,1,1,"4.01"
4405,11001,"ETH",530,3,1,2010,3,1,2010,1,1,1,0,1,10,17,4,1,"4.01"
4405,11001,"ERI",531,3,1,2010,3,1,2010,0,0,0,0,1,-9,17,4,1,"4.01"
4406,11002,"RWA",517,28,6,2010,28,6,2010,1,0,0,0,0,0,11,3,1,"4.01"
4406,11002,"UGA",500,28,6,2010,28,6,2010,0,0,0,0,0,0,0,1,1,"4.01"
4407,11003,"ERI",531,29,8,2010,1,9,2010,1,0,0,0,0,0,12,3,1,"4.01"
4407,11003,"YEM",679,29,8,2010,1,9,2010,0,1,2,0,0,0,15,4,1,"4.01"
4408,11004,"UGA",500,29,8,2010,31,12,2010,1,1,2,0,1,3,14,4,1,"4.01"
4408,11004,"KEN",501,29,8,2010,31,12,2010,0,0,0,0,0,0,0,1,1,"4.01"
4409,20203,"IRN",630,22,2,2002,22,2,2002,1,1,2,0,0,0,7,3,1,"4.01"
4409,20203,"AZE",373,22,2,2002,22,2,2002,0,0,0,0,0,0,7,3,1,"4.01"
4410,20204,"TUR",640,2,4,2002,3,4,2002,1,1,1,0,0,0,7,3,1,"4.01"
4410,20204,"CYP",352,2,4,2002,7,4,2002,0,0,0,0,0,0,0,1,1,"4.01"
4410,20204,"GRC",350,3,4,2002,3,4,2002,0,0,0,0,0,0,0,1,0,"4.01"
4411,20205,"RUS",365,23,5,2002,23,5,2002,1,1,2,0,0,0,11,3,1,"4.01"
4411,20205,"AZE",373,23,5,2002,23,5,2002,0,0,0,0,0,0,0,1,1,"4.01"
4412,20206,"MAC",343,21,7,2002,21,7,2002,1,0,0,0,0,0,16,4,1,"4.01"
4412,20206,"ALB",339,21,7,2002,21,7,2002,0,0,0,0,0,0,0,1,1,"4.01"
4413,20207,"CRO",344,6,8,2002,6,8,2002,1,1,2,0,0,0,7,3,1,"4.01"
4413,20207,"SLV",349,6,8,2002,6,8,2002,0,0,0,0,0,0,0,1,1,"4.01"
4414,20208,"ARM",371,9,8,2002,20,11,2010,1,1,1,0,2,-9,17,4,1,"4.01"
4414,20208,"AZE",373,9,8,2002,20,11,2010,0,0,0,0,2,-9,17,4,1,"4.01"
4415,20209,"TUR",640,11,8,2002,11,8,2002,1,1,1,0,0,0,7,3,1,"4.01"
4415,20209,"GRC",350,11,8,2002,11,8,2002,0,0,0,0,0,0,0,1,1,"4.01"
4416,20301,"RUS",365,3,2,2003,3,2,2003,1,1,2,0,0,0,7,3,1,"4.01"
4416,20301,"GRG",372,3,2,2003,3,2,2003,0,0,0,0,0,0,0,1,1,"4.01"
4417,20302,"DEN",390,26,4,2003,26,4,2003,1,0,0,0,0,0,7,3,1,"4.01"
4417,20302,"RUS",365,26,4,2003,26,4,2003,0,0,0,0,0,0,0,1,1,"4.01"
4418,20303,"IRN",630,27,5,2003,27,5,2003,1,0,0,0,0,0,7,3,1,"4.01"
4418,20303,"AZE",373,27,5,2003,27,5,2003,0,1,2,0,0,0,8,3,1,"4.01"
4419,20304,"MLD",359,-9,7,2003,-9,1,2004,1,1,1,0,0,0,11,3,1,"4.01"
4419,20304,"UKR",369,-9,7,2003,-9,1,2004,0,0,0,0,0,0,0,1,1,"4.01"
4420,20305,"RUS",365,20,9,2003,20,9,2003,1,1,2,0,0,0,7,3,1,"4.01"
4420,20305,"GRG",372,20,9,2003,20,9,2003,0,0,0,0,0,0,0,1,1,"4.01"
4421,20401,"UZB",704,20,3,2004,20,3,2004,1,0,0,0,0,0,16,4,1,"4.01"
4421,20401,"TAJ",702,20,3,2004,20,3,2004,0,0,0,0,0,0,0,1,1,"4.01"
4422,20402,"GRG",372,2,4,2004,6,8,2004,1,0,0,0,0,0,16,4,1,"4.01"
4422,20402,"RUS",365,2,4,2004,6,8,2004,0,1,2,0,0,0,7,3,1,"4.01"
4423,20403,"TUR",640,21,10,2004,30,3,2005,1,1,1,2,0,0,7,3,1,"4.01"
4423,20403,"GRC",350,21,10,2004,30,3,2005,0,1,1,2,0,0,7,3,1,"4.01"
4424,20501,"RUS",365,22,3,2005,29,9,2006,1,1,2,0,0,0,12,3,1,"4.01"
4424,20501,"GRG",372,22,3,2005,29,9,2006,0,0,0,0,0,0,15,4,1,"4.01"
4425,20502,"RUS",365,23,3,2005,23,3,2005,1,0,0,0,0,0,12,3,1,"4.01"
4425,20502,"UKR",369,23,3,2005,23,3,2005,0,0,0,0,0,0,7,3,1,"4.01"
4426,20503,"TAJ",702,23,3,2005,6,6,2005,1,0,0,0,0,0,8,3,1,"4.01"
4426,20503,"KYR",703,23,3,2005,6,6,2005,0,0,0,0,0,0,16,4,1,"4.01"
4427,20504,"TAJ",702,13,5,2005,2,11,2005,1,0,0,0,0,0,11,3,1,"4.01"
4427,20504,"UZB",704,13,5,2005,2,11,2005,0,0,0,0,0,0,11,3,1,"4.01"
4428,20505,"KYR",703,23,5,2005,23,5,2005,1,0,0,0,0,0,11,3,1,"4.01"
4428,20505,"UZB",704,23,5,2005,23,5,2005,0,0,0,0,0,0,11,3,1,"4.01"
4429,20506,"NOR",385,24,10,2005,27,10,2005,1,1,2,0,0,0,15,4,1,"4.01"
4429,20506,"RUS",365,24,10,2005,27,10,2005,0,0,0,0,0,0,0,1,1,"4.01"
4430,20507,"KYR",703,14,12,2005,14,12,2005,1,0,0,0,0,0,11,3,1,"4.01"
4430,20507,"UZB",704,14,12,2005,14,12,2005,0,0,0,0,0,0,0,1,1,"4.01"
4431,20601,"GRC",350,23,5,2006,16,10,2006,1,1,1,2,0,0,7,3,1,"4.01"
4431,20601,"TUR",640,23,5,2006,16,10,2006,0,1,1,2,0,0,7,3,1,"4.01"
4432,20602,"KYR",703,30,6,2006,26,9,2006,1,0,0,0,0,0,16,4,1,"4.01"
4432,20602,"UZB",704,30,6,2006,26,9,2006,0,0,0,0,0,0,0,1,1,"4.01"
4433,20603,"TAJ",702,26,9,2006,7,12,2006,1,0,0,0,0,0,16,4,1,"4.01"
4433,20603,"UZB",704,26,9,2006,7,12,2006,0,0,0,0,0,0,12,3,1,"4.01"
4434,20604,"ARM",371,11,10,2006,11,10,2006,1,0,0,0,0,0,16,4,1,"4.01"
4434,20604,"TUR",640,11,10,2006,11,10,2006,0,0,0,0,0,0,0,1,1,"4.01"
4435,20701,"TUR",640,12,5,2007,24,7,2007,1,0,0,0,0,0,7,3,1,"4.01"
4435,20701,"GRC",350,12,5,2007,24,7,2007,0,0,0,0,0,0,7,3,1,"4.01"
4436,20702,"RUS",365,6,8,2007,24,9,2010,1,1,2,0,2,-9,17,4,1,"4.01"
4436,20702,"GRG",372,6,8,2007,24,9,2010,0,1,2,0,3,-9,17,4,1,"4.01"
4437,20703,"RUS",365,27,12,2007,16,2,2008,1,0,0,0,0,0,7,3,1,"4.01"
4437,20703,"FIN",375,27,12,2007,16,2,2008,0,0,0,0,0,0,0,1,1,"4.01"
4438,20801,"RUS",365,15,4,2008,15,4,2008,1,0,0,0,0,0,7,3,1,"4.01"
